beach;date;hour;hs;tpic;dir
Biscarosse;2023-04-07;3;1.761720;13.82310;280
Biscarosse;2023-04-07;4;1.738280;13.63170;280
Biscarosse;2023-04-07;5;1.715820;13.43640;281
Biscarosse;2023-04-07;6;1.696290;13.26450;281
Biscarosse;2023-04-07;7;1.696290;13.15120;281
Biscarosse;2023-04-07;8;1.708010;13.09260;281
Biscarosse;2023-04-07;9;1.723630;13.06140;281
Biscarosse;2023-04-07;10;1.721680;13.04180;281
Biscarosse;2023-04-07;11;1.708010;13.03010;281
Biscarosse;2023-04-07;12;1.679690;13.01840;281
Biscarosse;2023-04-07;13;1.643550;13.00670;281
Biscarosse;2023-04-07;14;1.618160;13.00670;282
Biscarosse;2023-04-07;15;1.598140;13.01060;282
Biscarosse;2023-04-07;16;1.585940;13.00670;283
Biscarosse;2023-04-07;17;1.583980;12.99110;283
Biscarosse;2023-04-07;18;1.585940;12.94420;283
Biscarosse;2023-04-07;19;1.585940;12.89340;283
Biscarosse;2023-04-07;20;1.589840;12.87780;283
Biscarosse;2023-04-07;21;1.598140;12.84650;283
Biscarosse;2023-04-07;22;1.583980;12.76450;283
Biscarosse;2023-04-07;23;1.540040;12.64730;283
Biscarosse;2023-04-08;0;1.476070;12.51840;283
Biscarosse;2023-04-08;1;1.405760;12.40900;284
Biscarosse;2023-04-08;2;1.350100;12.37780;285
Biscarosse;2023-04-08;3;1.306150;12.38560;285
Biscarosse;2023-04-08;4;1.273930;12.36220;285
Biscarosse;2023-04-08;5;1.250000;12.31530;285
Biscarosse;2023-04-08;6;1.229980;12.26060;285
Biscarosse;2023-04-08;7;1.217770;12.21370;285
Biscarosse;2023-04-08;8;1.211910;12.19030;284
Biscarosse;2023-04-08;9;1.213870;12.16680;283
Biscarosse;2023-04-08;10;1.211910;12.12780;283
Biscarosse;2023-04-08;11;1.202150;12.08480;282
Biscarosse;2023-04-08;12;1.187990;12.04180;282
Biscarosse;2023-04-08;13;1.162110;12.02230;282
Biscarosse;2023-04-08;14;1.127930;12.03790;282
Biscarosse;2023-04-08;15;1.102050;12.07310;283
Biscarosse;2023-04-08;16;1.091800;12.12000;283
Biscarosse;2023-04-08;17;1.120120;12.28010;282
Biscarosse;2023-04-08;18;1.187990;13.25670;282
Biscarosse;2023-04-08;19;1.268070;13.54570;282
Biscarosse;2023-04-08;20;1.341800;13.46370;282
Biscarosse;2023-04-08;21;1.408200;13.40510;281
Biscarosse;2023-04-08;22;1.475590;13.44810;281
Biscarosse;2023-04-08;23;1.566410;13.62390;280
Biscarosse;2023-04-09;0;1.660160;13.94420;279
Biscarosse;2023-04-09;1;1.715820;13.98720;279
Biscarosse;2023-04-09;2;1.734380;13.92070;279
Biscarosse;2023-04-09;3;1.750000;13.98320;278
Biscarosse;2023-04-09;4;1.772460;14.15510;279
Biscarosse;2023-04-09;5;1.799800;14.23320;279
Biscarosse;2023-04-09;6;1.837890;14.21370;279
Biscarosse;2023-04-09;7;1.883790;14.12780;279
Biscarosse;2023-04-09;8;1.923830;14.03400;278
Biscarosse;2023-04-09;9;1.956050;13.99110;278
Biscarosse;2023-04-09;10;1.969730;13.96760;278
Biscarosse;2023-04-09;11;1.946290;13.85430;278
Biscarosse;2023-04-09;12;1.910160;13.65900;278
Biscarosse;2023-04-09;13;1.898440;13.53790;278
Biscarosse;2023-04-09;14;1.883790;13.49110;278
Biscarosse;2023-04-09;15;1.860350;13.45980;279
Biscarosse;2023-04-09;16;1.833980;13.40120;279
Biscarosse;2023-04-09;17;1.816410;13.34260;279
Biscarosse;2023-04-09;18;1.811520;13.26840;279
Biscarosse;2023-04-09;19;1.826170;13.18640;280
Biscarosse;2023-04-09;20;1.853520;13.11610;280
Biscarosse;2023-04-09;21;1.881840;13.06140;280
Biscarosse;2023-04-09;22;1.900390;12.98720;281
Biscarosse;2023-04-09;23;1.870120;12.88170;280
Biscarosse;2023-04-10;0;1.818360;12.68250;280
Biscarosse;2023-04-10;1;1.757810;12.51060;280
Biscarosse;2023-04-10;2;1.698240;12.42070;279
Biscarosse;2023-04-10;3;1.658200;12.38560;279
Biscarosse;2023-04-10;4;1.627930;12.35820;278
Biscarosse;2023-04-10;5;1.598140;12.31140;278
Biscarosse;2023-04-10;6;1.558110;12.22540;278
Biscarosse;2023-04-10;7;1.507810;12.11220;278
Biscarosse;2023-04-10;8;1.470210;12.00670;278
Biscarosse;2023-04-10;9;1.458010;11.93250;278
Biscarosse;2023-04-10;10;1.459960;11.87000;278
Biscarosse;2023-04-10;11;1.467770;11.79970;278
Biscarosse;2023-04-10;12;1.484380;11.72930;279
Biscarosse;2023-04-10;13;1.501950;11.76060;279
Biscarosse;2023-04-10;14;1.505860;12.09650;279
Biscarosse;2023-04-10;15;1.505860;12.44420;280
Biscarosse;2023-04-10;16;1.517580;12.79570;280
Biscarosse;2023-04-10;17;1.551760;13.03010;280
Biscarosse;2023-04-10;18;1.620120;13.07700;281
Biscarosse;2023-04-10;19;1.709960;12.99110;282
Biscarosse;2023-04-10;20;1.814450;12.79570;282
Biscarosse;2023-04-10;21;1.914060;12.59260;282
Biscarosse;2023-04-10;22;2.001950;12.44810;283
Biscarosse;2023-04-10;23;2.055660;12.31920;283
Biscarosse;2023-04-11;0;2.068360;12.18250;283
Biscarosse;2023-04-11;1;2.070310;12.06530;283
Biscarosse;2023-04-11;2;2.095700;11.97540;284
Biscarosse;2023-04-11;3;2.110350;11.92070;284
Biscarosse;2023-04-11;4;2.093750;11.88950;284
Biscarosse;2023-04-11;5;2.070310;11.87000;285
Biscarosse;2023-04-11;6;2.055660;11.83870;285
Biscarosse;2023-04-11;7;2.053710;11.80360;285
Biscarosse;2023-04-11;8;2.061520;11.76060;285
Biscarosse;2023-04-11;9;2.072270;11.73320;285
Biscarosse;2023-04-11;10;2.085940;11.72540;285
Biscarosse;2023-04-11;11;2.091800;11.72930;285
Biscarosse;2023-04-11;12;2.085940;11.74110;285
Biscarosse;2023-04-11;13;2.082030;11.76840;284
Biscarosse;2023-04-11;14;2.089840;11.79180;284
Biscarosse;2023-04-11;15;2.097660;11.80750;284
Biscarosse;2023-04-11;16;2.087890;11.83870;284
Biscarosse;2023-04-11;17;2.070310;11.89730;285
Biscarosse;2023-04-11;18;2.053710;11.94420;285
Biscarosse;2023-04-11;19;2.040040;11.97150;285
Biscarosse;2023-04-11;20;2.032230;12.00280;285
Biscarosse;2023-04-11;21;2.028320;12.03400;285
Biscarosse;2023-04-11;22;2.027340;12.04970;285
Biscarosse;2023-04-11;23;2.025390;12.04570;284
Biscarosse;2023-04-12;0;2.023440;12.01840;284
Biscarosse;2023-04-12;1;2.019530;11.97930;284
Biscarosse;2023-04-12;2;2.035160;11.93250;284
Biscarosse;2023-04-12;3;2.093750;11.88560;284
Biscarosse;2023-04-12;4;2.179690;11.85430;285
Biscarosse;2023-04-12;5;2.300780;11.85820;285
Biscarosse;2023-04-12;6;2.474610;11.94030;286
Biscarosse;2023-04-12;7;2.697270;12.05750;286
Biscarosse;2023-04-12;8;2.912110;12.09260;286
Biscarosse;2023-04-12;9;3.015620;12.08090;286
Biscarosse;2023-04-12;10;2.994140;12.07310;285
Biscarosse;2023-04-12;11;2.878910;12.08090;285
Biscarosse;2023-04-12;12;2.736330;12.07310;285
Biscarosse;2023-04-12;13;2.611330;12.04570;284
Biscarosse;2023-04-12;14;2.560550;12.03010;284
Biscarosse;2023-04-12;15;2.597660;12.03790;284
Biscarosse;2023-04-12;16;2.722660;12.04180;284
Biscarosse;2023-04-12;17;2.871090;12.03400;284
Biscarosse;2023-04-12;18;3.011720;12.03010;285
Biscarosse;2023-04-12;19;3.117190;12.05360;285
Biscarosse;2023-04-12;20;3.173830;12.13170;286
Biscarosse;2023-04-12;21;3.181640;12.22930;287
Biscarosse;2023-04-12;22;3.119140;12.32310;287
Biscarosse;2023-04-12;23;3.003910;12.45590;287
Biscarosse;2023-04-13;0;2.857420;12.67860;287
Biscarosse;2023-04-13;1;2.710940;12.97540;287
Biscarosse;2023-04-13;2;2.628910;13.15510;287
Biscarosse;2023-04-13;3;2.607420;13.25670;288
Biscarosse;2023-04-13;4;2.673830;13.33480;287
Biscarosse;2023-04-13;5;2.806640;13.41290;287
Biscarosse;2023-04-13;6;2.966800;13.49110;288
Biscarosse;2023-04-13;7;3.103520;13.53010;288
Biscarosse;2023-04-13;8;3.195310;13.52230;288
Biscarosse;2023-04-13;9;3.228520;13.49890;288
Biscarosse;2023-04-13;10;3.205080;13.47150;287
Biscarosse;2023-04-13;11;3.123050;13.43640;287
Biscarosse;2023-04-13;12;2.992190;13.37390;286
Biscarosse;2023-04-13;13;2.855470;13.29570;286
Biscarosse;2023-04-13;14;2.736330;13.22540;285
Biscarosse;2023-04-13;15;2.675780;13.16680;285
Biscarosse;2023-04-13;16;2.679690;13.11220;285
Biscarosse;2023-04-13;17;2.759770;13.04180;285
Biscarosse;2023-04-13;18;2.871090;12.93250;285
Biscarosse;2023-04-13;19;2.978520;12.67070;285
Biscarosse;2023-04-13;20;3.048830;12.46760;285
Biscarosse;2023-04-13;21;3.070310;12.35040;285
Biscarosse;2023-04-13;22;3.044920;12.27620;285
Biscarosse;2023-04-13;23;2.973630;12.20980;285
Biscarosse;2023-04-14;0;2.860350;12.12390;285
Biscarosse;2023-04-14;1;2.730470;12.01450;285
Biscarosse;2023-04-14;2;2.606450;11.88950;285
Biscarosse;2023-04-14;3;2.500000;11.77620;284
Biscarosse;2023-04-14;4;2.463870;11.67860;283
Biscarosse;2023-04-14;5;2.480470;11.58870;281
Biscarosse;2023-04-14;6;2.548830;11.50670;280
Biscarosse;2023-04-14;7;2.652340;11.40900;279
Biscarosse;2023-04-14;8;2.769530;11.28400;279
Biscarosse;2023-04-14;9;2.906250;11.10430;279
Biscarosse;2023-04-14;10;3.033200;10.93250;280
Biscarosse;2023-04-14;11;3.123050;10.86610;281
Biscarosse;2023-04-14;12;3.138670;10.91680;281
Biscarosse;2023-04-14;13;3.070310;11.04180;281
Biscarosse;2023-04-14;14;2.962890;11.14340;281
Biscarosse;2023-04-14;15;2.845700;11.16290;282
Biscarosse;2023-04-14;16;2.753910;11.16680;282
Biscarosse;2023-04-14;17;2.726560;11.15510;282
Biscarosse;2023-04-14;18;2.769530;11.13950;282
Biscarosse;2023-04-14;19;2.876950;11.14340;282
Biscarosse;2023-04-14;20;3.009770;11.16290;282
Biscarosse;2023-04-14;21;3.138670;11.15510;282
Biscarosse;2023-04-14;22;3.226560;11.13560;283
Biscarosse;2023-04-14;23;3.251950;11.09650;283
Biscarosse;2023-04-15;0;3.207030;11.04570;283
Biscarosse;2023-04-15;1;3.093750;10.98320;284
Biscarosse;2023-04-15;2;2.935550;10.91680;284
Biscarosse;2023-04-15;3;2.757810;10.85820;285
Biscarosse;2023-04-15;4;2.595700;10.81920;285
Biscarosse;2023-04-15;5;2.490230;10.78010;286
Biscarosse;2023-04-15;6;2.454100;10.71760;286
Biscarosse;2023-04-15;7;2.492190;10.63950;286
Biscarosse;2023-04-15;8;2.568360;10.53010;286
Biscarosse;2023-04-15;9;2.633790;10.47540;287
Biscarosse;2023-04-15;10;2.652340;10.46760;287
Biscarosse;2023-04-15;11;2.639650;10.47540;287
Biscarosse;2023-04-15;12;2.643550;10.48320;287
Biscarosse;2023-04-15;13;2.637700;10.47540;287
Biscarosse;2023-04-15;14;2.601560;16.18640;286
Biscarosse;2023-04-15;15;2.553710;16.14730;286
Biscarosse;2023-04-15;16;2.498050;16.07310;285
Biscarosse;2023-04-15;17;2.448240;15.94420;285
Biscarosse;2023-04-15;18;2.431640;15.73320;284
Biscarosse;2023-04-15;19;2.469730;15.46760;284
Biscarosse;2023-04-15;20;2.547850;15.29570;284
Biscarosse;2023-04-15;21;2.606450;15.17070;284
Biscarosse;2023-04-15;22;2.606450;14.99890;284
Biscarosse;2023-04-15;23;2.540040;14.76060;285
Biscarosse;2023-04-16;0;2.454100;14.51840;285
Biscarosse;2023-04-16;1;2.398440;14.35040;285
Biscarosse;2023-04-16;2;2.366210;14.27230;285
Biscarosse;2023-04-16;3;2.332030;14.20590;284
Biscarosse;2023-04-16;4;2.284180;14.01840;284
Biscarosse;2023-04-16;5;2.204100;13.76450;284
Biscarosse;2023-04-16;6;2.106450;13.51450;284
Biscarosse;2023-04-16;7;2.028320;13.35820;284
Biscarosse;2023-04-16;8;1.982420;13.30750;283
Biscarosse;2023-04-16;9;1.935550;13.29570;283
Biscarosse;2023-04-16;10;1.872070;13.24890;284
Biscarosse;2023-04-16;11;1.791990;13.14730;284
Biscarosse;2023-04-16;12;1.700200;12.95200;284
Biscarosse;2023-04-16;13;1.616210;12.56140;284
Biscarosse;2023-04-16;14;1.562010;12.37390;285
Biscarosse;2023-04-16;15;1.536130;12.29970;284
Biscarosse;2023-04-16;16;1.512210;12.22930;284
Biscarosse;2023-04-16;17;1.490230;12.13170;284
Biscarosse;2023-04-16;18;1.459960;12.02230;284
Biscarosse;2023-04-16;19;1.419920;11.89730;285
Biscarosse;2023-04-16;20;1.375980;11.76840;284
Biscarosse;2023-04-16;21;1.333980;11.65120;284
Biscarosse;2023-04-16;22;1.293950;11.55360;284
Biscarosse;2023-04-16;23;1.250000;11.44810;285
Biscarosse;2023-04-17;0;1.206050;11.31530;285
Biscarosse;2023-04-17;1;1.166020;11.17860;285
Biscarosse;2023-04-17;2;1.138180;11.07310;285
Biscarosse;2023-04-17;3;1.127930;11.00670;285
Biscarosse;2023-04-17;4;1.140140;10.98320;284
Biscarosse;2023-04-17;5;1.160160;10.99110;284
Biscarosse;2023-04-17;6;1.180180;11.00670;283
Biscarosse;2023-04-17;7;1.184080;10.99500;283
Biscarosse;2023-04-17;8;1.171880;10.95980;282
Biscarosse;2023-04-17;9;1.149900;10.92860;282
Biscarosse;2023-04-17;10;1.131840;10.93250;283
Biscarosse;2023-04-17;11;1.127930;10.96370;284
Biscarosse;2023-04-17;12;1.131840;10.99890;287
Biscarosse;2023-04-17;13;1.138180;11.00280;288
Biscarosse;2023-04-17;14;1.138180;11.00280;289
Biscarosse;2023-04-17;15;1.140140;11.01060;289
Biscarosse;2023-04-17;16;1.147950;11.01450;289
Biscarosse;2023-04-17;17;1.166020;10.98720;288
Biscarosse;2023-04-17;18;1.187990;10.92860;287
Biscarosse;2023-04-17;19;1.193850;10.84260;286
Biscarosse;2023-04-17;20;1.186040;10.71760;286
Biscarosse;2023-04-17;21;1.184080;10.60820;285
Biscarosse;2023-04-17;22;1.211910;10.57700;285
Biscarosse;2023-04-17;23;1.295900;16.40510;283
Biscarosse;2023-04-18;0;1.398440;16.03790;282
Biscarosse;2023-04-18;1;1.461910;15.57700;282
Biscarosse;2023-04-18;2;1.486330;15.31140;281
Biscarosse;2023-04-18;3;1.503910;15.24110;280
Biscarosse;2023-04-18;4;1.536130;15.18250;280
Biscarosse;2023-04-18;5;1.589840;15.10820;279
Biscarosse;2023-04-18;6;1.669920;14.97930;278
Biscarosse;2023-04-18;7;1.744140;14.80750;278
Biscarosse;2023-04-18;8;1.780270;14.69810;278
Biscarosse;2023-04-18;9;1.790040;14.69420;278
Biscarosse;2023-04-18;10;1.793950;14.70980;278
Biscarosse;2023-04-18;11;1.772460;14.63950;279
Biscarosse;2023-04-18;12;1.746090;14.52230;280
Biscarosse;2023-04-18;13;1.734380;14.44420;280
Biscarosse;2023-04-18;14;1.730470;14.39730;281
Biscarosse;2023-04-18;15;1.732420;14.37390;281
Biscarosse;2023-04-18;16;1.734380;14.31920;281
Biscarosse;2023-04-18;17;1.721680;14.19030;281
Biscarosse;2023-04-18;18;1.690430;13.88170;280
Biscarosse;2023-04-18;19;1.667970;13.70590;280
Biscarosse;2023-04-18;20;1.651860;13.64340;279
Biscarosse;2023-04-18;21;1.627930;13.62780;279
Biscarosse;2023-04-18;22;1.594240;13.59260;279
Biscarosse;2023-04-18;23;1.545900;13.54180;279
Biscarosse;2023-04-19;0;1.500000;13.48320;278
Biscarosse;2023-04-19;1;1.461910;13.44420;278
Biscarosse;2023-04-19;2;1.441890;13.43640;278
Biscarosse;2023-04-19;3;1.434080;13.42860;278
Biscarosse;2023-04-19;4;1.436040;13.39730;278
Biscarosse;2023-04-19;5;1.441890;13.36610;277
Biscarosse;2023-04-19;6;1.450200;13.31530;277
Biscarosse;2023-04-19;7;1.456050;13.27230;276
Biscarosse;2023-04-19;8;1.456050;13.26450;275
Biscarosse;2023-04-19;9;1.445800;13.27620;275
Biscarosse;2023-04-19;10;1.423830;13.29180;275
Biscarosse;2023-04-19;11;1.381840;13.28400;275
Biscarosse;2023-04-19;12;1.328120;13.24890;275
Biscarosse;2023-04-19;13;1.286130;13.22930;275
Biscarosse;2023-04-19;14;1.262210;13.22930;275
Biscarosse;2023-04-19;15;1.248050;13.22930;275
Biscarosse;2023-04-19;16;1.240230;13.20200;275
Biscarosse;2023-04-19;17;1.231930;13.13560;276
Biscarosse;2023-04-19;18;1.220210;13.00670;277
Biscarosse;2023-04-19;19;1.211910;12.79570;278
Biscarosse;2023-04-19;20;1.213870;12.65900;279
Biscarosse;2023-04-19;21;1.213870;12.61220;280
Biscarosse;2023-04-19;22;1.202150;12.57700;280
Biscarosse;2023-04-19;23;1.173830;12.52230;280
Biscarosse;2023-04-20;0;1.131840;12.43640;281
Biscarosse;2023-04-20;1;1.087890;12.35820;281
Biscarosse;2023-04-20;2;1.062010;12.33090;282
Biscarosse;2023-04-20;3;1.058110;12.32700;281
Biscarosse;2023-04-20;4;1.056150;12.31920;281
Biscarosse;2023-04-20;5;1.043950;12.29970;281
Biscarosse;2023-04-20;6;1.032230;12.26450;280
Biscarosse;2023-04-20;7;1.034180;12.21760;279
Biscarosse;2023-04-20;8;1.041990;12.17860;278
Biscarosse;2023-04-20;9;1.049800;12.14340;278
Biscarosse;2023-04-20;10;1.043950;12.12390;278
Biscarosse;2023-04-20;11;1.023930;12.10430;277
Biscarosse;2023-04-20;12;0.990234;12.06140;278
Biscarosse;2023-04-20;13;0.959961;12.00670;281
Biscarosse;2023-04-20;14;0.972168;11.97540;282
Biscarosse;2023-04-20;15;0.990234;11.97150;284
Biscarosse;2023-04-20;16;1.000000;11.97930;284
Biscarosse;2023-04-20;17;1.005860;11.97150;285
Biscarosse;2023-04-20;18;0.998047;11.92470;286
Biscarosse;2023-04-20;19;0.965820;11.81530;286
Biscarosse;2023-04-20;20;0.934082;11.65120;286
Biscarosse;2023-04-20;21;0.917969;11.53790;286
Biscarosse;2023-04-20;22;0.903809;11.47930;285
Biscarosse;2023-04-20;23;0.879883;11.40510;286
Biscarosse;2023-04-21;0;0.863770;11.29570;287
Biscarosse;2023-04-21;1;0.861816;11.16290;289
Biscarosse;2023-04-21;2;0.835938;11.04970;291
Biscarosse;2023-04-21;3;0.813965;10.98720;292
Biscarosse;2023-04-21;4;0.795898;10.95980;293
Biscarosse;2023-04-21;5;0.775879;10.92860;292
Biscarosse;2023-04-21;6;0.744141;10.85430;290
Biscarosse;2023-04-21;7;0.702148;10.69810;287
Biscarosse;2023-04-21;8;0.662109;10.43250;285
Biscarosse;2023-04-21;9;0.629883;10.24890;283
Biscarosse;2023-04-21;10;0.607910;10.14730;281
Biscarosse;2023-04-21;11;0.589844;10.07310;280
Biscarosse;2023-04-21;12;0.574219;10.00280;280
Biscarosse;2023-04-21;13;0.554199;9.91684;281
Biscarosse;2023-04-21;14;0.532227;9.81528;282
Biscarosse;2023-04-21;15;0.514160;9.72153;284
Biscarosse;2023-04-21;16;0.501953;9.66684;284
Biscarosse;2023-04-21;17;0.494141;9.65512;284
Biscarosse;2023-04-21;18;0.490234;9.66684;282
Biscarosse;2023-04-21;19;0.494141;9.73716;280
Biscarosse;2023-04-21;20;0.501953;10.08090;277
Biscarosse;2023-04-21;21;0.514160;10.61610;276
Biscarosse;2023-04-21;22;0.536133;10.72930;271
Biscarosse;2023-04-21;23;0.571777;10.83090;265
Biscarosse;2023-04-22;0;0.651855;10.92070;260
Biscarosse;2023-04-22;1;0.764160;10.93640;260
Biscarosse;2023-04-22;2;0.879883;10.87780;261
Biscarosse;2023-04-22;3;0.958008;10.77230;263
Biscarosse;2023-04-22;4;0.994141;10.67070;266
Biscarosse;2023-04-22;5;1.005860;10.61610;269
Biscarosse;2023-04-22;6;0.998047;10.59260;270
Biscarosse;2023-04-22;7;0.978027;10.54180;271
Biscarosse;2023-04-22;8;0.954102;10.44030;271
Biscarosse;2023-04-22;9;0.930176;10.33480;271
Biscarosse;2023-04-22;10;0.897949;10.24500;271
Biscarosse;2023-04-22;11;0.875977;10.17860;271
Biscarosse;2023-04-22;12;0.870117;10.13950;271
Biscarosse;2023-04-22;13;0.879883;10.12390;272
Biscarosse;2023-04-22;14;0.875977;10.12780;273
Biscarosse;2023-04-22;15;0.862305;10.14730;273
Biscarosse;2023-04-22;16;0.853516;10.18250;273
Biscarosse;2023-04-22;17;0.851562;10.21370;273
Biscarosse;2023-04-22;18;0.858398;10.23720;273
Biscarosse;2023-04-22;19;0.860352;10.22930;272
Biscarosse;2023-04-22;20;0.858398;10.18640;272
Biscarosse;2023-04-22;21;0.851562;10.13950;271
Biscarosse;2023-04-22;22;0.837891;10.09260;271
Biscarosse;2023-04-22;23;0.849609;10.06140;271
Biscarosse;2023-04-23;0;0.887695;10.06140;272
Biscarosse;2023-04-23;1;0.929688;13.88950;272
Biscarosse;2023-04-23;2;0.963867;13.47930;273
Biscarosse;2023-04-23;3;0.996094;13.30750;273
Biscarosse;2023-04-23;4;1.055660;13.22540;270
Biscarosse;2023-04-23;5;1.131840;13.12390;267
Biscarosse;2023-04-23;6;1.221680;12.95980;266
Biscarosse;2023-04-23;7;1.330080;12.59260;268
Biscarosse;2023-04-23;8;1.448240;12.29570;269
Biscarosse;2023-04-23;9;1.580080;12.08480;271
Biscarosse;2023-04-23;10;1.717770;11.95980;273
Biscarosse;2023-04-23;11;1.835940;11.87390;274
Biscarosse;2023-04-23;12;1.935550;11.74110;274
Biscarosse;2023-04-23;13;2.047850;11.43640;274
Biscarosse;2023-04-23;14;2.164060;11.20200;274
Biscarosse;2023-04-23;15;2.244140;11.03790;274
Biscarosse;2023-04-23;16;2.280270;10.92860;274
Biscarosse;2023-04-23;17;2.284180;10.84260;274
Biscarosse;2023-04-23;18;2.255860;10.74500;274
Biscarosse;2023-04-23;19;2.202150;10.54570;274
Biscarosse;2023-04-23;20;2.135740;10.26060;275
Biscarosse;2023-04-23;21;2.080080;10.04970;276
Biscarosse;2023-04-23;22;2.036130;9.90512;277
Biscarosse;2023-04-23;23;1.988280;9.84262;278
Biscarosse;2023-04-24;0;1.950200;9.85434;278
Biscarosse;2023-04-24;1;1.923830;9.88559;279
Biscarosse;2023-04-24;2;1.885740;9.92466;279
Biscarosse;2023-04-24;3;1.830080;9.97934;279
Biscarosse;2023-04-24;4;1.767580;10.04180;280
Biscarosse;2023-04-24;5;1.708010;10.07310;280
Biscarosse;2023-04-24;6;1.646480;10.06920;280
Biscarosse;2023-04-24;7;1.591800;10.04970;280
Biscarosse;2023-04-24;8;1.543950;10.03790;280
Biscarosse;2023-04-24;9;1.500000;10.02620;280
Biscarosse;2023-04-24;10;1.465820;10.01840;280
Biscarosse;2023-04-24;11;1.434080;10.00670;279
Biscarosse;2023-04-24;12;1.399900;9.98716;279
Biscarosse;2023-04-24;13;1.366210;9.95591;279
Biscarosse;2023-04-24;14;1.328120;9.92466;280
Biscarosse;2023-04-24;15;1.291990;9.90122;280
Biscarosse;2023-04-24;16;1.257810;9.88950;281
Biscarosse;2023-04-24;17;1.226070;9.88559;281
Biscarosse;2023-04-24;18;1.193850;9.86606;281
Biscarosse;2023-04-24;19;1.162110;9.83091;281
Biscarosse;2023-04-24;20;1.127930;9.76841;282
Biscarosse;2023-04-24;21;1.096190;9.69809;281
Biscarosse;2023-04-24;22;1.071780;9.63169;281
Biscarosse;2023-04-24;23;1.071780;9.56919;279
Biscarosse;2023-04-25;0;1.076170;9.48325;278
Biscarosse;2023-04-25;1;1.071780;9.36216;277
Biscarosse;2023-04-25;2;1.038090;9.21762;278
Biscarosse;2023-04-25;3;1.007810;9.08481;279
Biscarosse;2023-04-25;4;0.990234;8.97934;280
Biscarosse;2023-04-25;5;0.963867;8.90122;281
Biscarosse;2023-04-25;6;0.948242;8.88169;282
Biscarosse;2023-04-25;7;0.932129;8.90122;282
Biscarosse;2023-04-25;8;0.908203;8.88169;282
Biscarosse;2023-04-25;9;0.883789;8.74887;282
Biscarosse;2023-04-25;10;0.861816;8.53403;281
Biscarosse;2023-04-25;11;0.852051;8.36997;280
Biscarosse;2023-04-25;12;0.846191;8.23325;279
Biscarosse;2023-04-25;13;0.839844;8.10044;279
Biscarosse;2023-04-25;14;0.833984;7.94809;279
Biscarosse;2023-04-25;15;0.819824;7.78794;279
Biscarosse;2023-04-25;16;0.797852;7.66294;280
Biscarosse;2023-04-25;17;0.771973;7.56137;280
Biscarosse;2023-04-25;18;0.748047;7.49106;281
Biscarosse;2023-04-25;19;0.728027;7.43247;281
Biscarosse;2023-04-25;20;0.708008;7.37778;281
Biscarosse;2023-04-25;21;0.691895;7.32309;281
Biscarosse;2023-04-25;22;0.678223;7.25278;281
Biscarosse;2023-04-25;23;0.686035;7.17075;279
Biscarosse;2023-04-26;0;0.702148;7.11216;278
Biscarosse;2023-04-26;1;0.722168;7.09262;278
Biscarosse;2023-04-26;2;0.748047;7.13950;279
Biscarosse;2023-04-26;3;0.784180;7.41294;280
Biscarosse;2023-04-26;4;0.826172;7.93637;281
Biscarosse;2023-04-26;5;0.868164;8.04184;281
Biscarosse;2023-04-26;6;0.901855;8.01450;281
Biscarosse;2023-04-26;7;0.925781;7.94809;282
Biscarosse;2023-04-26;8;0.936035;7.88364;282
Biscarosse;2023-04-26;9;0.934082;7.81723;282
Biscarosse;2023-04-26;10;0.921875;7.75278;281
Biscarosse;2023-04-26;11;0.903809;7.69419;281
Biscarosse;2023-04-26;12;0.886230;7.64731;281
Biscarosse;2023-04-26;13;0.868164;7.61020;280
Biscarosse;2023-04-26;14;0.854004;7.58286;280
Biscarosse;2023-04-26;15;0.839844;7.55356;280
Biscarosse;2023-04-26;16;0.824219;7.52817;279
